reg_number,bank,branch_name,address,city,branch_phone,url,note,history
4383,Danske Bank,Danske Bank Næstved Afdeling,"Hjultorv 18, 4700 Næstved",Næstved,+4545120260,www.danskebank.dk,Næstved,
4386,Danske Bank,Danske Bank Nykøbing F Afdeling,"Langgade 13, 4800 Nykøbing F.",Nykøbing F.,+4545125300,www.danskebank.dk,Nykøbing Falster,
4387,Danske Bank,,,,,www.danskebank.dk,Finanscenter Østjylland,
4394,Danske Bank,,,,,www.danskebank.dk,Finanscenter Sydjylland,
4396,Danske Bank,Danske Bank Lyngby Afdeling,"Lyngby Hovedgade 25, 2800 Lyngby",Lyngby,+4545124800,www.danskebank.dk,Gross Border Desk Dk,
4398,Danske Bank,Danske Bank Holbæk Afdeling,"Ahlgade 28, 4300 Holbæk",Holbæk,+4545120220,www.danskebank.dk,Holbæk,
4400,Danske Bank,Danske Bank Vesterport Afdeling,"Vesterbrogade 10, 1620 København V",København V,+4545122260,www.danskebank.dk,Vesterport,
4401,Danske Bank,,,,,www.danskebank.dk,Markets Regnskab,
4403,Danske Bank,Danske Bank Kalundborg Afdeling,"Kordilgade 63, 4400 Kalundborg",Kalundborg,+4545125100,www.danskebank.dk,Kalundborg,
4406,Danske Bank,Danske Bank Slagelse Afdeling,"Nytorv 1, 4200 Slagelse",Slagelse,+4545121800,www.danskebank.dk,Slagelse,
4420,Danske Bank,Danske Bank Herlev Afdeling,"Herlev Torv 17, 2730 Herlev",Herlev,+4545120270,www.danskebank.dk,Herlev,
4424,Danske Bank,Danske Bank Køge Afdeling,"Brogade 3, 4600 Køge",Køge,+4545120800,www.danskebank.dk,Køge,
4425,Danske Bank,,,,,www.danskebank.dk,Landbrugscenter Østjylland,
4426,Danske Bank,Danske Bank Ringsted Afdeling,"Torvet 6, 4100 Ringsted",Ringsted,+4545125000,www.danskebank.dk,Ringsted,
4434,Danske Bank,Danske Bank Glostrup Afdeling,"Hovedvejen 109, 2600 Glostrup",Glostrup,+4545126700,www.danskebank.dk,Glostrup,
4440,Danske Bank,Danske Bank Glostrup Afdeling,"Hovedvejen 109, 2600 Glostrup",Glostrup,+4545126700,www.danskebank.dk,Glostrup,
4444,Danske Bank,Danske Bank Ballerup,"Centrumgaden 4, 2750 Ballerup",Ballerup,+4545124690,www.danskebank.dk,Ballerup,
4447,Danske Bank,,,,,www.danskebank.dk,Bolig Service,
4448,Danske Bank,,,,,www.danskebank.dk,Tåstrup,
4450,Danske Bank,,,,,www.danskebank.dk,,
4451,Danske Bank,Danske Bank Rønne Afdeling,"Store Torv 12, 3700 Rønne",Rønne,+4545124600,www.danskebank.dk,Rønne,
4453,Danske Bank,Danske Bank Nytorv Afdeling,"Frederiksberggade 1, 1459 København K",København K,+4545120900,www.danskebank.dk,Nytorv,
4460,Danske Bank,Danske Bank Grøndals Afdeling,"Godthåbsvej 229, 2720 Vanløse",Vanløse,+4545124520,www.danskebank.dk,Grøndals Afdeling,
4467,Danske Bank,Danske Bank Lyngby Afdeling,"Lyngby Hovedgade 25, 2800 Lyngby",Lyngby,+4545124800,www.danskebank.dk,Lyngby,
4480,Danske Bank,Danske Bank Stenløse Afdeling,"Egedal Centret 34, 3660 Stenløse",Stenløse,+4545124330,www.danskebank.dk,Buddinge Centret,
4485,Danske Bank,Danske Bank Stenløse Afdeling,"Egedal Centret 34, 3660 Stenløse",Stenløse,+4545124330,www.danskebank.dk,Buddinge Centret,
4490,Danske Bank,Danske Bank Virum-Sorgenfri Afdeling,"Sorgenfri Torv 21, 2830 Virum",Virum,+4545123730,www.danskebank.dk,Sorgenfri,
4496,Danske Bank,Danske Bank Vejle Afdeling,"Kirkegade 21, 7100 Vejle",Vejle,+4545122200,www.danskebank.dk,"Bolig Service, Vejle",
4498,Danske Bank,,,,,www.danskebank.dk,Credit Wholesale Banking,
4511,Danske Bank,Danske Bank Greve Afdeling,"Greve Midtby Center 12A, 2670 Greve",Greve,+4545121880,www.danskebank.dk,Greve,
4515,Danske Bank,Danske Bank Brøndby Afdeling,"Brøndbyøster Boulevard 7, 2605 Brøndby",Brøndby,+4545120550,www.danskebank.dk,Brøndbyøster,
4530,Danske Bank,Danske Bank Tre Falke Afdeling,"Gammel Kongevej 160, 1850 Frederiksberg C",Frederiksberg C,+4545125730,www.danskebank.dk,Tre Falke,
4540,Danske Bank,Danske Bank Toftegårds Alle Afdeling,"Toftegårds Alle 42, 2500 Valby",Valby,+4545120170,www.danskebank.dk,Toftegårds Allè,
4560,Danske Bank,Danske Bank Nordhavn Afdeling,"Strandboulevarden 59, 2100 København Ø",København Ø,+4545123510,www.danskebank.dk,Nordhavn,
4571,Unknown,,,,,,,
4580,Danske Bank,,,,,www.danskebank.dk,Private Banking Syddanmark,
4582,Danske Bank,,,,,www.danskebank.dk,Programme Management,
4584,Danske Bank,Danske Bank Lyngby Afdeling,"Lyngby Hovedgade 25, 2800 Lyngby",Lyngby,+4545124800,www.danskebank.dk,Danske Ejendomme-Driftsafdeling,
4585,Danske Bank,Danske Bank Dragør Afdeling,"Kirkevej 137, 2791 Dragør",Dragør,+4545121920,www.danskebank.dk,Dragør,
4587,Danske Bank,Danske Bank Lyngby Afdeling,"Lyngby Hovedgade 25, 2800 Lyngby",Lyngby,+4545124800,www.danskebank.dk,"Danske Markets, Global Retail",
4592,Danske Bank,Danske Bank Bagsværd Afdeling,"Bagsværd Hovedgade 150, 2880 Bagsværd",Bagsværd,+4545122850,www.danskebank.dk,Rd Jylland Århus,
4595,Danske Bank,Danske Bank Odense Nord Afdeling,"Næsbyhovedvej 1, 5270 Odense N",Odense N,+4545121640,www.danskebank.dk,Region Sjælland Nord,
4596,Danske Bank,,,,,www.danskebank.dk,Region Jylland Syd,
4597,Danske Bank,,,,,www.danskebank.dk,Finanscenter Trekantsområdet,
4598,Danske Bank,,,,,www.danskebank.dk,Region Fyn,
4605,Danske Bank,Danske Bank Odense Nord Afdeling,"Næsbyhovedvej 1, 5270 Odense N",Odense N,+4545121640,www.danskebank.dk,Private Banking Jylland Midt-Nord,
4606,Danske Bank,,,,,www.danskebank.dk,Loan and Credit Facilities,
4610,Danske Bank,Danske Bank Sønderborg Afdeling,"Perlegade 24- 26, 6400 Sønderborg",Sønderborg,+4545125200,www.danskebank.dk,Erhvervscenter Sønderborg,
4611,Danske Bank,,,,,www.danskebank.dk,Aabenraa,
4619,Danske Bank,Danske Bank Støvring Afdeling,"City Centret, 9530 Støvring",Støvring,+4545124120,www.danskebank.dk,Region Jylland Øst,
4620,Danske Bank,Danske Bank Rådhus Afdeling,"Rådhuspladsen 3, 8000 Aarhus C",Aarhus C,+4545122430,www.danskebank.dk,Rådhus Afdeling,
4625,Danske Bank,Danske Bank Risskov Afdeling,"Nordre Strandvej 43, 8240 Risskov",Risskov,+4545124030,www.danskebank.dk,Risskov,
4629,Danske Bank,Danske Bank Højbjerg Afdeling,"Olaf Rudesvej 22, 8270 Højbjerg",Højbjerg,+4545122990,www.danskebank.dk,Højbjerg,
4630,Danske Bank,,,,,www.danskebank.dk,Bramming,
4633,Danske Bank,Danske Bank Odder Afdeling,"Banegårdsgade 8, 8300 Odder",Odder,+4545125680,www.danskebank.dk,Odder,
4634,Danske Bank,,,,,www.danskebank.dk,Region Jylland Midt,
4640,Danske Bank,,,,,www.danskebank.dk,Performance Measurement,
4644,Danske Bank,Danske Bank Gjesing Afdeling,"Østervangsvej 4, 6715 Esbjerg N",Esbjerg N,+4545120970,www.danskebank.dk,Gjesing,
4645,Danske Bank,Danske Bank Gjesing Afdeling,"Østervangsvej 4, 6715 Esbjerg N",Esbjerg N,+4545120970,www.danskebank.dk,Gjesing,
4649,Danske Bank,Danske Bank Grøndals Afdeling,"Godthåbsvej 229, 2720 Vanløse",Vanløse,+4545124520,www.danskebank.dk,"Bus.svcs., Loans & Credit Gr. 2",
4650,Danske Bank,Danske Bank Sønderborg Afdeling,"Perlegade 24- 26, 6400 Sønderborg",Sønderborg,+4545125200,www.danskebank.dk,Sønderborg,
4652,Danske Bank,Danske Bank Padborg Afdeling,"Møllegade 1, 6330 Padborg",Padborg,+4545122870,www.danskebank.dk,Padborg,
4657,Danske Bank,Danske Bank Billund Afdeling,"Hovedgaden 32A, 7190 Billund",Billund,+4545123660,www.danskebank.dk,Billund,
4660,Danske Bank,,,,,www.danskebank.dk,Grindsted,
4662,Danske Bank,Danske Bank Aalborg Afdeling,"Algade 53, 9000 Aalborg",Aalborg,+4545121100,www.danskebank.dk,Aalborg,
4663,Danske Bank,Danske Bank Thisted Afdeling,"Jernbanegade 7A, 7700 Thisted",Thisted,+4545120080,www.danskebank.dk,Thisted,
4665,Danske Bank,Danske Bank Herning Afdeling,"Dalgasgade 27, 7400 Herning",Herning,+4545121600,www.danskebank.dk,Herning,
4669,Danske Bank,Danske Bank Bagsværd Afdeling,"Bagsværd Hovedgade 150, 2880 Bagsværd",Bagsværd,+4545122850,www.danskebank.dk,"Rd Privat, Aalborg",
4671,Danske Bank,Danske Bank Vojens Afdeling,"Østergade 1, 6500 Vojens",Vojens,+4545120470,www.danskebank.dk,Vojens,
4672,Danske Bank,Danske Bank Støvring Afdeling,"City Centret, 9530 Støvring",Støvring,+4545124120,www.danskebank.dk,Boliglinjen Øst - Rd,
4676,Danske Bank,Danske Bank Lyngby Afdeling,"Lyngby Hovedgade 25, 2800 Lyngby",Lyngby,+4545124800,www.danskebank.dk,Danske Markets - Legal,
4681,Danske Bank,Danske Bank Randers Afdeling,"Østervold 39, 8900 Randers C",Randers C,+4545120430,www.danskebank.dk,Randers,
4690,Danske Bank,Danske Bank Kalundborg Afdeling,"Kordilgade 63, 4400 Kalundborg",Kalundborg,+4545125100,www.danskebank.dk,Kalundborg,
4691,Danske Bank,Danske Bank Holbæk Afdeling,"Ahlgade 28, 4300 Holbæk",Holbæk,+4545120220,www.danskebank.dk,Holbæk,
4692,Danske Bank,Danske Bank Ringe Afdeling,"Algade 15, 5750 Ringe",Ringe,+4545125090,www.danskebank.dk,Ringe,
4695,Danske Bank,Danske Bank Aarhus Afdeling,"Kannikegade 4- 6, 8000 Aarhus C",Aarhus C,+4545120020,www.danskebank.dk,Århus,
4701,Danske Bank,,,,,www.danskebank.dk,Rikkeminde,
4703,Danske Bank,Danske Bank Hunderup Afdeling,"Munkerisvej 1, 5230 Odense M",Odense M,+4545122080,www.danskebank.dk,Hunderup,
4710,Danske Bank,Danske Bank Randers Afdeling,"Østervold 39, 8900 Randers C",Randers C,+4545120430,www.danskebank.dk,Randers,
4713,Danske Bank,,,,,www.danskebank.dk,Landbrugscenter Trekantsområdet,
4716,Danske Bank,Danske Bank Silkeborg Afdeling,"Vestergade 3, 8600 Silkeborg",Silkeborg,+4545120540,www.danskebank.dk,Silkeborg,
4720,Danske Bank,Danske Bank Rønne Afdeling,"Store Torv 12, 3700 Rønne",Rønne,+4545124600,www.danskebank.dk,Rønne,
4727,Danske Bank,Danske Bank Horsens Afdeling,"Jessensgade 1, 8700 Horsens",Horsens,+4545122050,www.danskebank.dk,Horsens,
4728,Danske Bank,Danske Bank Herning Afdeling,"Dalgasgade 27, 7400 Herning",Herning,+4545121600,www.danskebank.dk,Herning,
4731,Danske Bank,Danske Bank Sønderborg Afdeling,"Perlegade 24- 26, 6400 Sønderborg",Sønderborg,+4545125200,www.danskebank.dk,Sønderborg,
4733,Danske Bank,Danske Bank Vejle Afdeling,"Kirkegade 21, 7100 Vejle",Vejle,+4545122200,www.danskebank.dk,Vejle Privat,
4735,Danske Bank,,,,,www.danskebank.dk,Non Core Ireland,
4736,Danske Bank,Danske Bank Fredericia Vest Afdeling,"Venusvej 10A, L 1, 7000 Fredericia",Fredericia,+4545123030,www.danskebank.dk,Boliglinje Vest - Rd,
4738,Danske Bank,,,,,www.danskebank.dk,"Storkunder, Ejendomme Administration",
4739,Danske Bank,,,,,www.danskebank.dk,Board Applications,
4745,Danske Bank,Danske Bank Hjørring Afdeling,"Østergade 26, 9800 Hjørring",Hjørring,+4545120100,www.danskebank.dk,Hjørring,
4747,Danske Bank,Danske Bank Bagsværd Afdeling,"Bagsværd Hovedgade 150, 2880 Bagsværd",Bagsværd,+4545122850,www.danskebank.dk,Rd. Særlige Ejendomsengagementer,
4754,Danske Bank,,,,,www.danskebank.dk,Speciel Kredit,
4756,Danske Bank,,,,,www.danskebank.dk,Privat,
4757,Danske Bank,,,,,www.danskebank.dk,Erhverv,
4759,Danske Bank,,,,,www.danskebank.dk,Betalingskonti,
4760,Danske Bank,Danske Bank Varde Afdeling,"Kræmmergade 5, 6800 Varde",Varde,+4545123600,www.danskebank.dk,Varde,
4761,Danske Bank,Danske Bank Lyngby Afdeling,"Lyngby Hovedgade 25, 2800 Lyngby",Lyngby,+4545124800,www.danskebank.dk,Projektledelse og Intern Udvikling,
4762,Danske Bank,,,,,www.danskebank.dk,Kcs/Informationssikkerhed,
4763,Danske Bank,,,,,www.danskebank.dk,Telefoni-Historik,
4768,Unknown,,,,,,,
4770,Danske Bank,Danske Bank Viborg Afdeling,"Sct Mathias Gade 52, 8800 Viborg",Viborg,+4545120740,www.danskebank.dk,Viborg,
4772,Danske Bank,Danske Bank Viborg Afdeling,"Sct Mathias Gade 52, 8800 Viborg",Viborg,+4545120740,www.danskebank.dk,Viborg,
4779,Danske Bank,Danske Bank Aarhus Afdeling,"Kannikegade 4- 6, 8000 Aarhus C",Aarhus C,+4545120020,www.danskebank.dk,Århus Privat Elite,
4780,Danske Bank,Danske Bank Frederikshavn Afdeling,"Danmarksgade 70E, 9900 Frederikshavn",Frederikshavn,+4545125410,www.danskebank.dk,Frederikshavn,
4782,Danske Bank,Danske Bank Skagen Afdeling,"Havnevej 1, 9990 Skagen",Skagen,+4545122900,www.danskebank.dk,Skagen,
4784,Danske Bank,Danske Bank Thisted Afdeling,"Jernbanegade 7A, 7700 Thisted",Thisted,+4545120080,www.danskebank.dk,Thisted,
4791,Danske Bank,Danske Bank Hørsholm Afdeling,"Hørsholm Midtpunkt, 2970 Hørsholm",Hørsholm,+4545124880,www.danskebank.dk,Hørsholm,
4799,Danske Bank,,,,,www.danskebank.dk,Finanscenter Midtjylland,
4808,Danske Bank,Danske Bank Bagsværd Afdeling,"Bagsværd Hovedgade 150, 2880 Bagsværd",Bagsværd,+4545122850,www.danskebank.dk,"Rd Privat, Herning",
4814,Danske Bank,Danske Bank Lyngby Afdeling,"Lyngby Hovedgade 25, 2800 Lyngby",Lyngby,+4545124800,www.danskebank.dk,Danske Markeder Navnebeskyttet Handel,
4815,Danske Bank,Danske Bank Rådhus Afdeling,"Rådhuspladsen 3, 8000 Aarhus C",Aarhus C,+4545122430,www.danskebank.dk,Rådhus Afdeling,
4817,Danske Bank,,,,,www.danskebank.dk,Inkasso,
4818,Danske Bank,Danske Bank Ringsted Afdeling,"Torvet 6, 4100 Ringsted",Ringsted,+4545125000,www.danskebank.dk,Ringsted Privat,
4820,Danske Bank,Danske Bank Allerød Afdeling,"M. D. Madsensvej 10, 3450 Allerød",Allerød,+4545120930,www.danskebank.dk,Allerød,
4836,Danske Bank,,,,,www.danskebank.dk,Inkasso Db,
4841,Danske Bank,Danske Bank Lyngby Afdeling,"Lyngby Hovedgade 25, 2800 Lyngby",Lyngby,+4545124800,www.danskebank.dk,Danske Markeder / alm.,
4842,Danske Bank,,,,,www.danskebank.dk,Finans-Unoterede Aktier,
4845,Danske Bank,Danske Bank Helsinge Afdeling,"Østergade 8- 10, 3200 Helsinge",Helsinge,+4545122880,www.danskebank.dk,Helsinge,
4860,Danske Bank,Danske Bank Tønder Afdeling,"Vestergade 31, 6270 Tønder",Tønder,+4545125190,www.danskebank.dk,Tønder,
4865,Danske Bank,Danske Bank Køge Afdeling,"Brogade 3, 4600 Køge",Køge,+4545120800,www.danskebank.dk,Køge,
4866,Danske Bank,Danske Bank Solrød Afdeling,"Solrød Center 15, 2680 Solrød Strand",Solrød Strand,+4545120650,www.danskebank.dk,Solrød,
4868,Danske Bank,Danske Bank Køge Afdeling,"Brogade 3, 4600 Køge",Køge,+4545120800,www.danskebank.dk,Køge,
4875,Danske Bank,Danske Bank Maribo Afdeling,"Vestergade 11, 4930 Maribo",Maribo,+4545121590,www.danskebank.dk,Maribo,
4880,Danske Bank,Danske Bank Vordingborg Afdeling,"Algade 61, 4760 Vordingborg",Vordingborg,+4545124990,www.danskebank.dk,Vordingborg,
4897,Danske Bank,,,,,www.danskebank.dk,"Sourcing, Indien",
4899,Danske Bank,,,,,www.danskebank.dk,Storkunder,
4900,Danske Bank,Danske Bank Nykøbing F Afdeling,"Langgade 13, 4800 Nykøbing F.",Nykøbing F.,+4545125300,www.danskebank.dk,Nykøbing Falster,
4904,Danske Bank,,,,,www.danskebank.dk,Region Sjælland,
4905,Danske Bank,Danske Bank Næstved Afdeling,"Hjultorv 18, 4700 Næstved",Næstved,+4545120260,www.danskebank.dk,Næstved,
4907,Danske Bank,Danske Bank Aalborg Afdeling,"Algade 53, 9000 Aalborg",Aalborg,+4545121100,www.danskebank.dk,Aalborg,
4908,Danske Bank,Danske Bank Lyngby Afdeling,"Lyngby Hovedgade 25, 2800 Lyngby",Lyngby,+4545124800,www.danskebank.dk,Jura og Overensstemmelse,
4912,Danske Bank,Danske Bank Bagsværd Afdeling,"Bagsværd Hovedgade 150, 2880 Bagsværd",Bagsværd,+4545122850,www.danskebank.dk,Rd Pengeadministration,
4913,Danske Bank,,,,,www.danskebank.dk,Markedsafdelingen,
4915,Danske Bank,,,,,www.danskebank.dk,Kredit,
4916,Danske Bank,,,,,www.danskebank.dk,Finans,
4917,Danske Bank,Danske Bank Støvring Afdeling,"City Centret, 9530 Støvring",Støvring,+4545124120,www.danskebank.dk,Realkreditlinien Øst,
4918,Danske Bank,,,,,www.danskebank.dk,Storkunder,
4920,Danske Bank,Danske Bank Ebeltoft Afdeling,"Jernbanegade 29, 8400 Ebeltoft",Ebeltoft,+4545122890,www.danskebank.dk,Ebeltoft,
4921,Danske Bank,Danske Bank Støvring Afdeling,"City Centret, 9530 Støvring",Støvring,+4545124120,www.danskebank.dk,Landbrugscenter Øst,
4922,Danske Bank,Danske Bank Bagsværd Afdeling,"Bagsværd Hovedgade 150, 2880 Bagsværd",Bagsværd,+4545122850,www.danskebank.dk,Rd Markedsafd. Forretningsudv.,
4923,Danske Bank,Danske Bank Fredericia Vest Afdeling,"Venusvej 10A, L 1, 7000 Fredericia",Fredericia,+4545123030,www.danskebank.dk,Realkreditlinien Vest,
4925,Danske Bank,Danske Bank Holstebro Afdeling,"Østergade 4, 7500 Holstebro",Holstebro,+4545125290,www.danskebank.dk,Holstebro,
4927,Danske Bank,,,,,www.danskebank.dk,Inkasso,
4928,Danske Bank,,,,,www.danskebank.dk,Storkunder,
4929,Danske Bank,Danske Bank Odense Nord Afdeling,"Næsbyhovedvej 1, 5270 Odense N",Odense N,+4545121640,www.danskebank.dk,Region Jylland Nord,
4930,Danske Bank,,,,,www.danskebank.dk,Privat Direkte - filial,
4932,Danske Bank,,,,,www.danskebank.dk,Privat Direkte Basis / Diverse,
4936,Danske Bank,Danske Bank Holstebro Afdeling,"Østergade 4, 7500 Holstebro",Holstebro,+4545125290,www.danskebank.dk,Holstebro,
4940,Danske Bank,Danske Bank Brønderslev Afdeling,"Nygade 38, 9700 Brønderslev",Brønderslev,+4545125380,www.danskebank.dk,Brønderslev,
4945,Danske Bank,Danske Bank Struer Afdeling,"Østergade 29, 7600 Struer",Struer,+4545122710,www.danskebank.dk,Struer,
4951,Danske Bank,Danske Bank Korsør Afdeling,"Caspar Brands Plads 9, 4220 Korsør",Korsør,+4545122740,www.danskebank.dk,Korsør,
4955,Danske Bank,Danske Bank Ringsted Afdeling,"Torvet 6, 4100 Ringsted",Ringsted,+4545125000,www.danskebank.dk,Ringsted,
4956,Danske Bank,,,,,www.danskebank.dk,Handelsfinans,
4957,Nordania Leasing Bank,,,,,www.nordania.dk,N/A,
4971,Danske Bank,Danske Bank Lyngby Afdeling,"Lyngby Hovedgade 25, 2800 Lyngby",Lyngby,+4545124800,www.danskebank.dk,Danske Ejendomme,Alm. Brand Bank
5002,Jyske Bank,,,,,www.jyskebank.dk,Pbc. Berben,
5005,Jyske Bank,,,,,www.jyskebank.dk,Private Banking,
5006,Jyske Bank,,,,,www.jyskebank.dk,International Betaling/Trade Finance,
5007,Jyske Bank,,,,,www.jyskebank.dk,Handel U-Fonds,
5009,Jyske Bank,"Jyske Bank Holstebro, St. Torv","St. Torv 1, 7500 Holstebro",Holstebro,+4589893600,www.jyskebank.dk,Områdecenter Øst,
5010,Jyske Bank,Jyske Bank Vesterbrogade,"Vesterbrogade 9, 1780 København V",København V,+4589890010,www.jyskebank.dk,Vesterbrogade,
5011,Jyske Bank,,,,,www.jyskebank.dk,,
5012,Jyske Bank,,,,,www.jyskebank.dk,,
5013,Jyske Bank,Jyske Bank Østerbro,"Østerbrogade 25, 2100 København Ø",København Ø,+4589890130,www.jyskebank.dk,Østerbro,
5014,Jyske Bank,Jyske Bank Ordrup,"Ordrupvej 89, 2920 Charlottenlund",Charlottenlund,+4589890170,www.jyskebank.dk,Ordrup,
5015,Jyske Bank,Jyske Bank Amager,"Amagerbrogade 67, 2300 København S",København S,+4589890200,www.jyskebank.dk,Amager,
5016,Jyske Bank,,,,,www.jyskebank.dk,,
5017,Jyske Bank,,,,,www.jyskebank.dk,,
5018,Jyske Bank,,,,,www.jyskebank.dk,,
5019,Jyske Bank,,,,,www.jyskebank.dk,,
5020,Jyske Bank,,,,,www.jyskebank.dk,,
5021,Jyske Bank,,,,,www.jyskebank.dk,,
5022,Jyske Bank,,,,,www.jyskebank.dk,,
5023,Jyske Bank,Jyske Bank Farum,"Rådhustorvet 1, 3520 Farum",Farum,+4589890440,www.jyskebank.dk,Farum,
5024,Jyske Bank,Jyske Bank Nørrebro,"Nørrebrogade 201, 2200 København N",København N,+4589890470,www.jyskebank.dk,Nørrebro,
5025,Jyske Bank,,,,,www.jyskebank.dk,,
5026,Jyske Bank,,,,,www.jyskebank.dk,,
5027,Jyske Bank,,,,,www.jyskebank.dk,,
5028,Jyske Bank,,,,,www.jyskebank.dk,,
5029,Jyske Bank,Jyske Bank Hjørring,"Østergade 23, 9800 Hjørring",Hjørring,+4589893300,www.jyskebank.dk,Servicecentre Hjørring,
5030,Jyske Bank,,,,,www.jyskebank.dk,,
5031,Jyske Bank,,,,,www.jyskebank.dk,,
5032,Jyske Bank,,,,,www.jyskebank.dk,,
5033,Jyske Bank,Jyske Bank Aalborg Nytorv,"Nytorv 1, 9000 Aalborg",Aalborg,+4589894600,www.jyskebank.dk,Kongens Nytorv,
5034,Jyske Bank,,,,,www.jyskebank.dk,,
5035,Jyske Bank,,,,,www.jyskebank.dk,,
5036,Jyske Bank,,,,,www.jyskebank.dk,,
5037,Jyske Bank,,,,,www.jyskebank.dk,,
5038,Jyske Bank,,,,,www.jyskebank.dk,,
5039,Jyske Bank,,,,,www.jyskebank.dk,,
5040,Jyske Bank,,,,,www.jyskebank.dk,,
5041,Jyske Bank,,,,,www.jyskebank.dk,,
5042,Jyske Bank,Jyske Bank Charlottenlund,"Jægersborg Allé 23, 2920 Charlottenlund",Charlottenlund,+4589890970,www.jyskebank.dk,Charlottenlund,
5043,Jyske Bank,,,,,www.jyskebank.dk,,
5044,Jyske Bank,,,,,www.jyskebank.dk,,
5045,Jyske Bank,,,,,www.jyskebank.dk,Kontant Valuta,
5046,Jyske Bank,Jyske Bank Silkeborg Alderslyst,"Borgergade 24, 8600 Silkeborg",Silkeborg,+4589898120,www.jyskebank.dk,Servicecentre i Syd,
5047,Jyske Bank,Jyske Bank Brønshøj,"Frederikssundsvej 202D, 2700 Brønshøj",Brønshøj,+4589890410,www.jyskebank.dk,Storkundeafdelingen/j.i.,
5050,Jyske Bank,,,,,www.jyskebank.dk,,
5051,Jyske Bank,Jyske Bank Odense Erhverv,"Mageløs 8, 5100 Odense C",Odense C,+4589899300,www.jyskebank.dk,Odense Privat,
5052,Jyske Bank,,,,,www.jyskebank.dk,Pbc. Jgam,
5053,Jyske Bank,Jyske Bank Dalum,"Dalumvej 34A, 5250 Odense SV",Odense SV,+4589899400,www.jyskebank.dk,Dalum,
5054,Jyske Bank,Jyske Bank Svendborg,"Vestergade 11, 5700 Svendborg",Svendborg,+4589899420,www.jyskebank.dk,Svendborg,
5055,Jyske Bank,,,,,www.jyskebank.dk,,
5056,Jyske Bank,,,,,www.jyskebank.dk,,
5057,Jyske Bank,Jyske Bank Silkeborg Alderslyst,"Borgergade 24, 8600 Silkeborg",Silkeborg,+4589898120,www.jyskebank.dk,Silkeborg Erhverv,
5058,Jyske Bank,,,,,www.jyskebank.dk,Pbc,
5059,Jyske Bank,Jyske Bank Aalborg Erhverv,"Toldbod Plads 1, 9000 Aalborg",Aalborg,+4589894545,www.jyskebank.dk,Aalborg Erhverv,
5060,Jyske Bank,Jyske Bank Odense Erhverv,"Mageløs 8, 5100 Odense C",Odense C,+4589899300,www.jyskebank.dk,Odense Erhverv,
5061,Jyske Bank,Jyske Bank Aarhus Østergade Privat,"Østergade 4, 8000 Aarhus C",Aarhus C,+4589899600,www.jyskebank.dk,Århus Erhverv,
5062,Jyske Bank,Jyske Bank Greve,"Hundige Strandvej 199, 2670 Greve",Greve,+4589891810,www.jyskebank.dk,Greve,
5063,Jyske Bank,Jyske Bank Allerød,"Frederiksborgvej 27, 3450 Allerød",Allerød,+4589891130,www.jyskebank.dk,Allerød,
5064,Jyske Bank,,,,,www.jyskebank.dk,,
5065,Jyske Bank,Jyske Bank Roskilde,"Algade 24, 4000 Roskilde",Roskilde,+4589891200,www.jyskebank.dk,Roskilde,
